Load Number,CARRIER,CONTAINER ID,DESTINATION CITY,DESTINATION STATE,DD DATE,DD TIME,BILL DATE,BILL TIME,ZDLT LATE CODE,ON TIME? (Y/N),SPLIT? (Y/N),FRESH PRIORITY STO? (Y/N),NOTES/COMMENTS
5000262843,SHKE,DM#1/80261,Des Moines,IA,2024-11-08 00:00:00,10:21:00,2024-11-08 00:00:00,10:21:00,,Y,N,,
5000262844,SHKE,C#2/80296,Chillicothe,MO,2024-11-08 00:00:00,10:45:00,2024-11-08 00:00:00,10:45:00,,Y,N,,
5000262846,SHKE,C#3/80045,Chillicothe,MO,2024-11-08 00:00:00,12:37:00,2024-11-08 00:00:00,12:37:00,,Y,N,,
5000262863,SHKE,C#1/80019,Chillicothe,MO,2024-11-08 00:00:00,08:18:00,2024-11-08 00:00:00,08:18:00,,Y,N,,
5000262888,SHKE,C#4/80291,Chillicothe,MO,2024-11-08 00:00:00,15:29:23,2024-11-08 00:00:00,15:29:23,,Y,N,,
5000262900,PTGB,CR3/1192,Des Moines,IA,2024-11-08 00:00:00,16:20:56,2024-11-08 00:00:00,16:20:56,,Y,N,,
5000262932,SHKE,CUT5/80328,Chillicothe,MO,2024-11-09 00:00:00,03:05:07,2024-11-09 00:00:00,03:05:07,,Y,N,,
4303713051,TSL,TEMU 9575130,EDGERTON,KS,,,2024-11-08 00:00:00,09:32:00,,,,,
4303713052,TSL,CGMU 9341377,EDGERTON,KS,,,2024-11-08 00:00:00,19:02:00,,,,,
4303711986,MBM,CAIU 3863645,MIAMI,FL,,,2024-11-08 00:00:00,16:10:00,,,,,
5000262832,JOFD,7844,Des Moines,IA,2024-11-08 00:00:00,08:23:00,2024-11-08 00:00:00,08:23:00,,,,,
5000262835,HEYL,2212,Des Moines,IA,2024-11-08 00:00:00,10:16:00,2024-11-08 00:00:00,10:16:00,,,,,
4303701709,CPU,,CHICAGO,IL,2024-11-08 00:00:00,11:11:00,,00:00:00,,,,,
4303717196,HLBO,579610,Olathe,KS,2024-11-08 00:00:00,12:00:00,2024-11-07 00:00:00,14:25:00,,,,,
5000262839,BITD,16T16,Des Moines,IA,2024-11-08 00:00:00,13:56:42,2024-11-08 00:00:00,13:56:42,,,,,
5000262890,JOFD,7863,Des Moines,IA,2024-11-08 00:00:00,15:49:00,2024-11-08 00:00:00,15:49:00,,,,,
5000262892,PTGB,1161,Des Moines,IA,2024-11-08 00:00:00,16:20:13,2024-11-08 00:00:00,16:20:13,,,,,
4303714557,HIRS,84,JACKSONVILLE,FL,2024-11-09 00:00:00,05:30:00,2024-11-08 00:00:00,08:38:00,,,,,
4303714218,PRIJ,191370,LAYTON,UT,2024-11-09 00:00:00,06:00:00,2024-11-08 00:00:00,20:47:00,,,,,
4303715082,HIRS,H40432,WINCHESTER,KY,2024-11-09 00:00:00,07:30:00,2024-11-08 00:00:00,22:50:00,,,,,
4303715083,HIRS,30809,WINCHESTER,KY,2024-11-09 00:00:00,07:30:00,2024-11-08 00:00:00,09:53:00,,,,,
4303717185,HIRS,H30438,North East,MD,2024-11-09 00:00:00,09:00:00,2024-11-09 00:00:00,01:29:00,,,,,
4303716970,HIRS,20071,HOUSTON,TX,2024-11-09 00:00:00,10:30:00,2024-11-09 00:00:00,07:34:00,,,,,
4303701616,CPU,,HOUSTON,TX,2024-11-09 00:00:00,11:11:00,,00:00:00,,,,,
4303717991,CPU,,HOUSTON,TX,2024-11-09 00:00:00,11:11:00,,00:00:00,,,,,
4303708014,HIRS,452,YOAKUM,TX,2024-11-09 00:00:00,12:30:00,2024-11-08 00:00:00,14:07:00,,,,,
4303716404,CPHL,,SAN ANTONIO,TX,2024-11-09 00:00:00,14:00:00,,00:00:00,,,,,
4303711889,HIRP,95276,Peru,IN,2024-11-10 00:00:00,02:30:00,2024-11-08 00:00:00,10:45:00,,,,,
4303715631,HIRP,438,Greenfield,IN,2024-11-10 00:00:00,03:00:00,2024-11-08 00:00:00,14:48:00,,,,,
4303702169,NTWD,4007,HUDSONVILLE,MI,2024-11-10 00:00:00,06:30:00,2024-11-08 00:00:00,16:06:00,,,,,
4303712410,PRIJ,215959,Cudahy,WI,2024-11-10 00:00:00,08:30:00,2024-11-07 00:00:00,10:52:00,,,,,
4303714594,PRIJ,,DENVER,CO,2024-11-10 00:00:00,11:30:00,,00:00:00,,,,,
4303709508,HIRS,40171,ABBOTSFORD,WI,2024-11-10 00:00:00,12:00:00,2024-11-06 00:00:00,14:38:00,,,,,
4303711507,HLBO,579684,Junction City,KS,2024-11-10 00:00:00,17:30:00,2024-11-08 00:00:00,14:21:00,,,,,
4303717601,KBTO,12310,Crete,NE,2024-11-10 00:00:00,17:30:00,2024-11-08 00:00:00,13:13:00,,,,,
4303711123,HIRP,20040,Saint Charles,IL,2024-11-10 00:00:00,23:30:00,2024-11-07 00:00:00,08:19:00,,,,,
4303684705,HEYL,21045,DES MOINES,IA,2024-11-11 00:00:00,02:00:00,2024-11-08 00:00:00,11:58:00,,,,,
4303684611,MOEE,3047,DES MOINES,IA,2024-11-11 00:00:00,03:00:00,2024-11-08 00:00:00,10:44:00,,,,,
4303684471,MOEE,3052,DES MOINES,IA,2024-11-11 00:00:00,04:00:00,2024-11-08 00:00:00,13:21:00,,,,,
4303684519,MOEE,3048,DES MOINES,IA,2024-11-11 00:00:00,05:00:00,2024-11-08 00:00:00,14:22:00,,,,,
4303684605,RDXO,531590,DES MOINES,IA,2024-11-11 00:00:00,06:00:00,2024-11-08 00:00:00,13:27:00,,,,,
4303717286,PTGB,1156,Olathe,KS,2024-11-11 00:00:00,07:00:00,2024-11-08 00:00:00,09:55:00,,,,,
4303684477,MOEE,3054,DES MOINES,IA,2024-11-11 00:00:00,09:00:00,2024-11-08 00:00:00,13:58:00,,,,,
4303684598,JOFD,8157,DES MOINES,IA,2024-11-12 00:00:00,05:00:00,2024-11-08 00:00:00,15:04:00,,,,,
4303715884,HIRS,,Tar Heel,NC,2024-11-13 00:00:00,05:00:00,,00:00:00,,,,,
4303684651,PTGB,,DES MOINES,IA,2024-11-11 00:00:00,00:30:00,,00:00:00,,Y,N,,STORAGE
4303684750,SHKE,8053,DES MOINES,IA,2024-11-08 00:00:00,11:30:00,2024-11-06 00:00:00,16:47:00,,Y,N,,
4303702658,AKHT,5322277,Junction City,KS,2024-11-08 00:00:00,01:30:00,2024-11-07 00:00:00,15:49:00,,Y,N,,
4303702810,CPU,,TAMPA,FL,2024-11-08 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303704514,RDXO,,Sioux City,IA,2024-11-10 00:00:00,21:30:00,,00:00:00,,Y,N,,STORAGE
4303704780,PTGB,1170,DES MOINES,IA,2024-11-11 00:00:00,08:30:00,2024-11-07 00:00:00,16:05:00,,Y,N,,
4303706945,KBTO,13506,FRONTENAC,KS,2024-11-08 00:00:00,04:30:00,2024-11-07 00:00:00,23:12:00,,Y,N,,
4303707011,CPU,,CARTERET,NJ,2024-11-06 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303707012,CPU,,CARTERET,NJ,2024-11-08 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303707013,CPU,,CARTERET,NJ,2024-11-08 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303707679,JJBF,,HARMONY,PA,2024-11-08 00:00:00,13:00:00,,00:00:00,,Y,N,,STORAGE
4303710888,CPU,,SAN ANTONIO,TX,2024-11-07 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303710893,CPU,,SYRACUSE,NY,2024-11-06 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303711961,SHKE,,DES MOINES,IA,2024-11-08 00:00:00,08:30:00,,00:00:00,,Y,N,,STORAGE
4303712041,PRIJ,250190,Peru,IN,2024-11-11 00:00:00,06:30:00,2024-11-08 00:00:00,01:29:00,,Y,N,,
4303712084,HIRP,20362,Cudahy,WI,2024-11-10 00:00:00,10:00:00,2024-11-07 00:00:00,11:01:00,,Y,N,,
4303712261,PRIJ,220448,Peru,IN,2024-11-11 00:00:00,06:30:00,2024-11-07 00:00:00,13:05:00,,Y,N,,
4303712299,AKHT,53313,Cudahy,WI,2024-11-10 00:00:00,10:00:00,2024-11-08 00:00:00,01:34:00,,Y,N,,
4303712320,HIRP,95359,Peru,IN,2024-11-09 00:00:00,04:30:00,2024-11-07 00:00:00,09:04:00,,Y,N,,
4303712456,HIRP,20536,Cudahy,WI,2024-11-10 00:00:00,08:00:00,2024-11-08 00:00:00,02:43:00,,Y,N,,
4303712500,HIRP,,Cudahy,WI,2024-11-10 00:00:00,12:00:00,,00:00:00,,Y,N,,STORAGE
4303714176,RDXO,531372,SALEM,OH,2024-11-10 00:00:00,04:00:00,2024-11-08 00:00:00,01:20:00,,Y,N,,
4303714778,HIRS,,BURGAW,NC,2024-11-09 00:00:00,15:00:00,,00:00:00,,Y,N,,STORAGE
4303715262,CPU,,PONTE VEDRA BEACH,FL,2024-11-08 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303715265,CPU,,LOGAN,UT,2024-11-08 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303715266,CPU,,SALTILLO,COA,2024-11-08 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303715267,CPU,,CIUDAD DE MEXICO,CMX,2024-11-08 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303716966,CPU,,LAS VEGAS,NV,2024-11-08 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303719354,GTDQ,,PHARR,TX,2024-11-08 00:00:00,17:30:00,,00:00:00,,Y,N,,STORAGE
4303719838,CPU,,NEW YORK,NY,2024-11-08 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303720149,CPU,,GUADALAJARA,JAL,2024-11-07 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303720550,CPU,,GUADALAJARA,JAL,2024-11-07 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303720554,CPU,,FLOWER MOUND,TX,2024-11-08 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
5000262699,SHKE,C#1/80190,Chillicothe,MO,2024-11-07 00:00:00,08:13:00,2024-11-07 00:00:00,08:13:00,,Y,N,,
5000262765,SHKE,C#2/80235,Chillicothe,MO,2024-11-07 00:00:00,10:01:00,2024-11-07 00:00:00,10:01:00,,Y,N,,
5000262766,SHKE,DM#2/80346,Des Moines,IA,2024-11-07 00:00:00,12:42:00,2024-11-07 00:00:00,12:42:00,,Y,N,,
5000262770,SHKE,DM#1/80355,Des Moines,IA,2024-11-07 00:00:00,10:24:00,2024-11-07 00:00:00,10:24:00,,Y,N,,
5000262781,SHKE,C#3/80254,Chillicothe,MO,2024-11-07 00:00:00,13:52:00,2024-11-07 00:00:00,13:52:00,,Y,N,,
5000262785,PTGB,CR#2/1203,Des Moines,IA,2024-11-07 00:00:00,15:40:04,2024-11-07 00:00:00,15:40:04,,Y,N,,
5000262786,SHKE,C#4/80123,Chillicothe,MO,2024-11-07 00:00:00,15:42:22,2024-11-07 00:00:00,15:42:22,,Y,N,,
4303716884,TSL,SEGU 9870459,EDGERTON,KS,,,2024-11-07 00:00:00,11:38:00,,,,,
4303710718,TSL,CGMU 5463401,EDGERTON,KS,,,2024-11-07 00:00:00,16:39:00,,,,,
4303726085,AKHT,53398R,Greenfield,IN,2024-11-18 00:00:00,08:30:00,2024-11-18 00:00:00,09:31:00,301,,,,
4303717559,AKHT,5324598,Tar Heel,NC,2024-11-19 00:00:00,06:30:00,2024-11-16 00:00:00,17:38:00,,,,,
4303715566,CGVR,R20226,Salt Lake City,UT,2024-11-19 00:00:00,11:59:00,2024-11-19 00:00:00,23:10:00,999,,,,
4303731882,MGNL,1233026,Tar Heel,NC,2024-11-19 00:00:00,11:59:00,2024-11-19 00:00:00,04:43:00,,,,,
4303727295,JOFD,7666,DUBUQUE,IA,2024-11-19 00:00:00,17:00:00,2024-11-19 00:00:00,13:45:00,,,,,
4303657483,BTIK,1765 11/20 0532,HIDALGO,TX,2024-11-19 00:00:00,17:30:00,2024-11-19 00:00:00,17:30:00,999,,,,
4303651440,AGUV,P106   need docs,HIDALGO,TX,2024-11-19 00:00:00,19:00:00,2024-11-19 00:00:00,13:36:00,,,,,
4303721430,JOFD,7782 11/20 0550,Crete,NE,2024-11-19 00:00:00,23:30:00,2024-11-19 00:00:00,11:14:00,,,,,
4303723252,JOFD,7969 11/20 0627,Carroll,IA,2024-11-20 00:00:00,01:00:00,2024-11-19 00:00:00,12:49:00,,,,,
4303731641,HIRS,H00441,Tar Heel,NC,2024-11-20 00:00:00,01:30:00,2024-11-19 00:00:00,14:23:00,,,,,
4303719456,JOFD,7588 11/20 0600,Saint James,MN,2024-11-20 00:00:00,02:30:00,2024-11-20 00:00:00,02:55:00,999,,,,
4303710097,JOFD,7838 11/20 0622,Sioux City,IA,2024-11-20 00:00:00,03:30:00,2024-11-19 00:00:00,16:05:00,,,,,
4303728348,LSNC,985 11/20 0715,Orange City,IA,2024-11-20 00:00:00,03:30:00,2024-11-20 00:00:00,03:14:00,,,,,
4303731436,WWIK,5059,Olathe,KS,2024-11-20 00:00:00,05:00:00,2024-11-19 00:00:00,21:23:00,,,,,
4303717199,WWIK,5087,Olathe,KS,2024-11-20 00:00:00,06:00:00,2024-11-19 00:00:00,18:00:00,,,,,
4303717293,WWIK,5144 11/20 0637,Olathe,KS,2024-11-20 00:00:00,06:00:00,2024-11-20 00:00:00,01:55:00,,,,,
4303731195,WWIK,5095,Olathe,KS,2024-11-20 00:00:00,06:00:00,2024-11-19 00:00:00,18:58:00,,,,,
4303673332,PRIJ,241417 11/20 0515,MONTGOMERY,IL,2024-11-20 00:00:00,06:30:00,2024-11-19 00:00:00,19:32:00,,,,,
4303731239,AKHT,5323425,Tar Heel,NC,2024-11-20 00:00:00,06:30:00,2024-11-19 00:00:00,21:25:00,,,,,
4303720116,PRIJ,241201,Saint Charles,IL,2024-11-20 00:00:00,07:00:00,2024-11-19 00:00:00,22:02:00,,,,,
4303726029,PBTI,1036,LANSING,MI,2024-11-20 00:00:00,08:30:00,2024-11-19 00:00:00,18:29:00,,,,,
4303727537,JOFD,7911,Greenfield,IN,2024-11-20 00:00:00,08:30:00,2024-11-19 00:00:00,22:27:00,,,,,
4303718031,JOFD,8153 11/20 0702,Wichita,KS,2024-11-20 00:00:00,09:00:00,2024-11-20 00:00:00,01:00:00,,,,,
4303720431,DKCR,9421,Cudahy,WI,2024-11-20 00:00:00,09:00:00,2024-11-19 00:00:00,23:45:00,,,,,
4303726397,KNJT,85097,Cudahy,WI,2024-11-20 00:00:00,11:00:00,2024-11-19 00:00:00,22:03:00,,,,,
4303720577,SFHM,346 POLAR,Cudahy,WI,2024-11-20 00:00:00,12:00:00,2024-11-19 00:00:00,23:17:00,,,,,
4303731165,NTWD,4012,SHELBYVILLE,IN,2024-11-20 00:00:00,12:30:00,2024-11-19 00:00:00,23:38:00,,,,,
4303727277,HLBO,579643,Olathe,KS,2024-11-20 00:00:00,17:30:00,2024-11-18 00:00:00,19:16:00,,,,,
4303732431,PRIJ,200740,SALEM,OH,2024-11-20 00:00:00,17:30:00,2024-11-19 00:00:00,16:46:00,,,,,
4303731467,HIRS,H40151,DUBUQUE,IA,2024-11-20 00:00:00,18:30:00,2024-11-19 00:00:00,19:34:00,,,,,
4303726486,JOFD,8222,Cudahy,WI,2024-11-20 00:00:00,19:00:00,2024-11-20 00:00:00,02:58:00,,,,,
4303724145,JOFD,7730,Lincoln,NE,2024-11-21 00:00:00,00:00:00,2024-11-20 00:00:00,02:51:00,,,,,
4303734796,RDXO,R531325,Lincoln,NE,2024-11-21 00:00:00,00:00:00,2024-11-19 00:00:00,16:00:00,,,,,
4303731426,JOFD,8227,Greenfield,IN,2024-11-21 00:00:00,01:30:00,2024-11-19 00:00:00,23:36:00,,,,,
4303721431,HIRS,7451,Smithfield,VA,2024-11-21 00:00:00,02:00:00,2024-11-19 00:00:00,20:23:00,,,,,
4303726960,HIRP,H00361,MOUNT PLEASANT,IA,2024-11-21 00:00:00,02:00:00,2024-11-20 00:00:00,02:33:00,,,,,
4303721216,HIRS,H20271,Smithfield,VA,2024-11-21 00:00:00,03:00:00,2024-11-19 00:00:00,21:21:00,,,,,
4303731357,RDXO,R531791,Olathe,KS,2024-11-21 00:00:00,04:00:00,2024-11-20 00:00:00,02:15:00,,,,,
4303685569,HIRS,6645,SAN ANTONIO,TX,2024-11-21 00:00:00,06:30:00,2024-11-20 00:00:00,02:11:00,,,,,
4303719088,STVV,17895,SAN ANTONIO,TX,2024-11-21 00:00:00,07:00:00,2024-11-20 00:00:00,02:10:00,,,,,
4303734374,STVV,18088,North East,MD,2024-11-21 00:00:00,09:30:00,2024-11-20 00:00:00,01:27:00,,,,,
4303696878,CPU,6227,MURPHY,TX,2024-11-11 00:00:00,10:11:00,2024-11-10 00:00:00,05:53:00,,Y,N,N,
4303704739,SHGR,55323,Peru,IN,2024-11-09 00:00:00,17:30:00,2024-11-09 00:00:00,14:10:00,,Y,N,N,
4303712595,CPU,H00209,MONTGOMERY,AL,2024-11-11 00:00:00,10:11:00,2024-11-08 00:00:00,15:38:00,,Y,N,N,
4303706618,STVV,19018,MASON,OH,2024-11-11 00:00:00,10:30:00,2024-11-10 00:00:00,06:41:00,,Y,N,N,
4303721236,AKHT,5322116,Olathe,KS,2024-11-11 00:00:00,14:00:00,2024-11-09 00:00:00,20:10:00,,Y,N,N,
4303704937,AKHT,S5324609,Peru,IN,2024-11-11 00:00:00,14:30:00,2024-11-09 00:00:00,10:30:00,,Y,N,N,
4303705164,AKHT,S5324596,Peru,IN,2024-11-11 00:00:00,14:30:00,2024-11-11 00:00:00,11:27:00,,Y,N,N,
4303711630,AKHT,S5323421,Lincoln,NE,2024-11-11 00:00:00,16:00:00,2024-11-09 00:00:00,13:31:00,,Y,N,N,                                                                                                                                                                                                                                 
4303696890,CPU,6225,MURPHY,TX,2024-11-12 00:00:00,01:00:00,2024-11-11 00:00:00,21:46:00,,Y,N,N,
4303720184,CRED,27084,Wilson,NC,2024-11-12 00:00:00,02:30:00,2024-11-10 00:00:00,05:42:00,,Y,N,N,
4303711128,HIRP,H40435,Cudahy,WI,2024-11-12 00:00:00,03:00:00,2024-11-11 00:00:00,22:59:00,,Y,N,N,
4303711452,PRIJ,191058,Springfield,MA,2024-11-12 00:00:00,04:00:00,2024-11-11 00:00:00,21:47:00,,Y,N,N,
4303711410,ENGD,27531,Arnold,PA,2024-11-12 00:00:00,04:30:00,2024-11-11 00:00:00,22:19:00,,Y,N,N,
4303711411,ENGD,28631,Arnold,PA,2024-11-12 00:00:00,04:30:00,2024-11-11 00:00:00,22:43:00,,Y,N,N,
4303711450,ENGD,28636,Arnold,PA,2024-11-12 00:00:00,04:30:00,2024-11-12 00:00:00,05:49:08,501,N,N,N,WAITING ON A DROP CARRIER TRAILER
4303717352,HIRS,H20798,OCONOMOWOC,WI,2024-11-12 00:00:00,04:30:00,2024-11-12 00:00:00,00:11:00,,Y,N,N,
4303723307,AKHT,STOR-25335,Greenfield,IN,2024-11-12 00:00:00,10:30:00,2024-11-12 00:00:00,00:53:00,,Y,N,N,
4303723308,DMCC,10038,Greenfield,IN,2024-11-12 00:00:00,10:30:00,2024-11-11 00:00:00,19:27:00,,Y,N,N,
4303711704,AKHT,S5324618,Lincoln,NE,2024-11-12 00:00:00,16:00:00,2024-11-11 00:00:00,13:31:00,,Y,N,N,
4303711638,DMCC,10174,Kansas City,MO,2024-11-12 00:00:00,20:00:00,2024-11-11 00:00:00,19:19:00,,Y,N,N,
4303711676,HIRS,6707,Kansas City,MO,2024-11-12 00:00:00,20:00:00,2024-11-11 00:00:00,19:31:00,,Y,N,N,
4303711711,STVV,17612,Kansas City,MO,2024-11-12 00:00:00,20:00:00,2024-11-11 00:00:00,23:19:00,,Y,N,N,
4303711717,PRIJ,201210,Kansas City,MO,2024-11-12 00:00:00,20:00:00,2024-11-11 00:00:00,08:47:00,,Y,N,N,
4303711679,SHGR,52252,Kansas City,MO,2024-11-12 00:00:00,21:00:00,2024-11-11 00:00:00,19:23:00,,Y,N,N,
4303715625,CRED,27519,ZEBULON,NC,2024-11-13 00:00:00,07:30:00,2024-11-12 00:00:00,00:58:00,,Y,N,N,
4303721350,CRED,27117,RICHMOND,VA,2024-11-14 00:00:00,01:00:00,2024-11-12 00:00:00,01:14:00,,Y,N,N,
4303714997,CRED,28682,BURGAW,NC,2024-11-14 00:00:00,04:00:00,2024-11-10 00:00:00,06:09:00,,Y,N,N,
4303713323,PRLG,56353,MASON,OH,2024-11-14 00:00:00,10:30:00,2024-11-12 00:00:00,00:11:00,,Y,N,N,
4303713340,AKHT,STOR-25917,Olathe,KS,2024-11-05 00:00:00,14:00:00,2024-11-05 00:00:00,01:38:00,,Y,N,N,
4303697850,AKHT,5321046,Peru,IN,2024-11-05 00:00:00,14:30:00,2024-11-07 00:00:00,00:03:00,999,N,N,N,
4303715493,HIRS,H00224,Olathe,KS,2024-11-06 00:00:00,14:00:00,2024-11-06 00:00:00,09:55:00,,Y,N,N,
4303714107,AKHT,S5321019,Olathe,KS,2024-11-06 00:00:00,16:00:00,,00:00:00,,Y,N,N,
4303691166,PRIJ,240154,OKLAHOMA CITY,OK,2024-11-07 00:00:00,00:30:00,2024-11-06 00:00:00,23:05:00,,Y,N,N,
4303702720,PRIJ,180632,Middlesboro,KY,2024-11-07 00:00:00,20:00:00,2024-11-06 00:00:00,23:07:00,,Y,N,N,
4303711545,HIRS,H20990,Lincoln,NE,2024-11-08 00:00:00,16:00:00,2024-11-06 00:00:00,12:11:00,,Y,N,N,
4303711546,HIRS,H20414,Lincoln,NE,2024-11-08 00:00:00,16:00:00,2024-11-07 00:00:00,00:15:00,,Y,N,N,                                                                                                                                                                                                                                 
4303711548,HIRS,6585,Lincoln,NE,2024-11-08 00:00:00,16:00:00,2024-11-07 00:00:00,00:29:00,,Y,N,N,
4303711636,DMCC,19519,Kansas City,MO,2024-11-08 00:00:00,20:00:00,2024-11-06 00:00:00,19:31:00,,Y,N,N,
4303711729,PRIJ,190926,Kansas City,MO,2024-11-08 00:00:00,20:00:00,2024-11-06 00:00:00,22:19:00,,Y,N,N,
4303711763,STVV,18838,Kansas City,MO,2024-11-08 00:00:00,20:00:00,2024-11-06 00:00:00,19:23:00,,Y,N,N,
5000262847,AKHT,437537,Greenfield,IN,2024-11-08 00:00:00,13:03:23,2024-11-08 00:00:00,13:03:23,,Y,N,Y,
5000262926,AKHT,5321036,Olathe,KS,2024-11-08 00:00:00,23:47:43,2024-11-08 00:00:00,23:47:43,,Y,N,Y,
4303705716,AKHT,5323428,Tar Heel,NC,2024-11-09 00:00:00,07:30:00,2024-11-08 00:00:00,11:13:00,,Y,N,Y,
4303711140,AKHT,5322136,Junction City,KS,2024-11-10 00:00:00,20:00:00,2024-11-08 00:00:00,20:16:00,,Y,N,N,
4303711455,AKHT,5321050,Junction City,KS,2024-11-10 00:00:00,20:00:00,2024-11-08 00:00:00,14:37:00,,Y,N,N,
5000262828,BTDQ,263,Olathe,KS,2024-11-08 00:00:00,02:11:00,2024-11-08 00:00:00,02:11:00,,Y,N,N,
5000262928,BTDQ,501,Lincoln,NE,2024-11-09 00:00:00,01:41:06,2024-11-09 00:00:00,01:41:06,,Y,N,N,
4303715377,BTDQ,248,LINCOLN,NE,2024-11-09 00:00:00,07:00:00,2024-11-08 00:00:00,14:27:00,,Y,N,N,
4303711527,BTDQ,278,Lincoln,NE,2024-11-11 00:00:00,08:30:00,2024-11-08 00:00:00,21:56:00,,Y,N,N,
4303713181,BTDQ,274,Lincoln,NE,2024-11-11 00:00:00,08:30:00,2024-11-08 00:00:00,04:43:00,,Y,N,N,
4303715376,BTDQ,246,LINCOLN,NE,2024-11-11 00:00:00,09:00:00,2024-11-08 00:00:00,21:20:00,,Y,N,N,
5000262713,BTDQ,257,Olathe,KS,2024-11-07 00:00:00,00:06:23,2024-11-07 00:00:00,00:06:23,,Y,N,Y,
4303711142,BTDQ,410,Junction City,KS,2024-11-11 00:00:00,02:00:00,2024-11-07 00:00:00,22:57:00,,Y,N,N,
5000262929,PTGB,1173,Olathe,KS,2024-11-09 00:00:00,03:07:32,2024-11-09 00:00:00,03:07:32,,Y,N,Y,
4303716360,CPU,618,COMMERCE CITY,CO,2024-11-09 00:00:00,11:11:00,2024-11-08 00:00:00,18:48:00,,Y,N,N,
5000262753,FRFT,1117,Olathe,KS,2024-11-07 00:00:00,15:25:07,2024-11-07 00:00:00,15:25:07,,Y,N,Y,
5000262849,FRFT,722,Olathe,KS,2024-11-08 00:00:00,17:05:39,2024-11-08 00:00:00,17:05:39,,Y,N,Y,
5000262921,FRFT,1118,Olathe,KS,2024-11-08 00:00:00,19:13:17,2024-11-08 00:00:00,19:13:17,,Y,N,Y,
4303713182,HIRP,30741,Wichita,KS,2024-11-11 00:00:00,00:00:00,2024-11-08 00:00:00,10:06:00,,Y,N,N,
4303716213,HIRP,91421,DAVENPORT,IA,2024-11-11 00:00:00,00:00:00,2024-11-08 00:00:00,12:11:00,,Y,N,N,
4303705099,HIRP,91740,Cudahy,WI,2024-11-11 00:00:00,09:00:00,2024-11-07 00:00:00,20:50:00,,Y,N,N,
5000262920,JOFD,8367,Greenfield,IN,2024-11-08 00:00:00,18:55:34,2024-11-08 00:00:00,18:55:34,,Y,N,Y,
4303701902,JOFD,8176,Lincoln,NE,2024-11-09 00:00:00,04:30:00,2024-11-07 00:00:00,16:13:00,,Y,N,N,
5000262759,JOFD,8165,Greenfield,IN,2024-11-07 00:00:00,18:54:42,2024-11-07 00:00:00,18:54:42,,Y,N,Y,
4303701698,MOEE,370,Lincoln,NE,2024-11-09 00:00:00,04:30:00,2024-11-07 00:00:00,23:13:00,,Y,N,N,
4303713513,MOEE,3023,Carroll,IA,2024-11-11 00:00:00,01:00:00,2024-11-08 00:00:00,21:27:00,,Y,N,N,
4303711559,MOEE,3029,Omaha,NE,2024-11-11 00:00:00,02:30:00,2024-11-08 00:00:00,22:51:00,,Y,N,N,
4303655614,PRIJ,240331,NOGALES,AZ,2024-11-09 00:00:00,02:00:00,2024-11-08 00:00:00,23:02:00,,Y,N,N,
4303661043,PRIJ,251740,HIDALGO,TX,2024-11-09 00:00:00,09:00:00,2024-11-09 00:00:00,00:56:00,,Y,N,N,
4303666946,PRIJ,A73,Salt Lake City,UT,2024-11-09 00:00:00,16:30:00,2024-11-08 00:00:00,10:56:00,,Y,N,N,
4303705098,PRIJ,253061,Cudahy,WI,2024-11-10 00:00:00,06:00:00,2024-11-08 00:00:00,04:43:00,,Y,N,N,
4303706939,PRIJ,190700,SIOUX CITY,IA,2024-11-11 00:00:00,03:30:00,2024-11-09 00:00:00,01:23:00,,Y,N,N,
4303690216,PTGB,1198,KANSAS CITY,MO,2024-11-11 00:00:00,01:30:00,2024-11-08 00:00:00,21:19:00,,Y,N,N,
4303717948,RDXO,531909,Sioux City,IA,2024-11-12 00:00:00,01:30:00,2024-11-08 00:00:00,23:23:00,,Y,N,N,
4303727030,AKHT,5321011,Tar Heel,NC,2024-11-19 00:00:00,08:30:00,2024-11-19 00:00:00,02:28:00,,Y,N,Y,
5000263334,AKHT,5322138,Olathe,KS,2024-11-14 00:00:00,11:47:53,2024-11-14 00:00:00,11:47:53,,Y,N,Y,
5000263401,AKHT,53484,Olathe,KS,2024-11-15 00:00:00,01:47:08,2024-11-15 00:00:00,01:47:08,,Y,N,Y,
5000263552,AKHT,5321027,Greenfield,IN,2024-11-17 00:00:00,21:24:38,2024-11-17 00:00:00,21:24:38,,Y,N,Y,
